21,2022,Literature,Economically Disadvantaged,45,2.2,48.9,28.9,20.0
21,2022,Literature,ELL,8,0.0,0.0,0.0,0.0
21,2022,Literature,IEP,13,7.7,15.4,23.1,53.8
29,2017,Algebra I,All Students,83,12.0,53.0,27.7,7.2
29,2017,Algebra I,Historically Underperforming,37,8.1,40.5,35.1,16.2
29,2017,Biology,All Students,82,24.4,37.8,30.5,7.3
29,2017,Biology,Historically Underperforming,36,13.9,33.3,38.9,13.9
29,2017,Literature,All Students,83,6.0,72.3,14.5,7.2
29,2017,Literature,Historically Underperforming,37,5.4,62.2,21.6,10.8
29,2018,Algebra I,All Students,58,17.2,53.4,24.1,5.2
29,2018,Algebra I,Historically Underperforming,27,7.4,59.3,22.2,11.1
29,2018,Biology,All Students,56,25.0,48.2,16.1,10.7
29,2018,Biology,Historically Underperforming,24,20.8,41.7,16.7,20.8
29,2018,Literature,All Students,58,10.3,72.4,13.8,3.4
29,2018,Literature,Historically Underperforming,26,7.7,65.4,19.2,7.7
29,2019,Algebra I,All Students,56,8.9,58.9,26.8,5.4
29,2019,Algebra I,Historically Underperforming,30,3.3,53.3,33.3,10.0
29,2019,Biology,All Students,53,22.6,49.1,17.0,11.3
29,2019,Biology,Historically Underperforming,27,14.8,51.9,22.2,11.1
29,2019,Literature,All Students,55,10.9,69.1,18.2,1.8
29,2019,Literature,Historically Underperforming,29,13.8,58.6,24.1,3.4
29,2021,Algebra I,All Students,56,8.9,58.9,26.8,5.4
29,2021,Algebra I,Historically Underperforming,30,3.3,53.3,33.3,10.0
29,2021,Biology,All Students,53,22.6,49.1,17.0,11.3
29,2021,Biology,Historically Underperforming,27,14.8,51.9,22.2,11.1
29,2021,Literature,All Students,55,10.9,69.1,18.2,1.8
29,2021,Literature,Historically Underperforming,29,13.8,58.6,24.1,3.4
29,2022,Algebra I,All Students,24,25.0,54.2,20.8,0.0
29,2022,Algebra I,Economically Disadvantaged,6,0.0,0.0,0.0,0.0
29,2022,Algebra I,IEP,2,0.0,0.0,0.0,0.0
29,2022,Biology,All Students,27,3.7,22.2,51.9,22.2
29,2022,Biology,Economically Disadvantaged,8,0.0,0.0,0.0,0.0
29,2022,Biology,IEP,4,0.0,0.0,0.0,0.0
29,2022,Literature,All Students,48,12.5,56.3,22.9,8.3
29,2022,Literature,Economically Disadvantaged,11,9.1,54.5,27.3,9.1
29,2022,Literature,IEP,4,0.0,0.0,0.0,0.0
50,2017,Algebra I,All Students,317,17.0,50.8,26.5,5.7
50,2017,Algebra I,Historically Underperforming,123,9.8,37.4,39.0,13.8
50,2017,Biology,All Students,317,27.1,38.5,24.0,10.4
50,2017,Biology,Historically Underperforming,114,12.3,31.6,32.5,23.7
50,2017,Literature,All Students,328,7.0,65.2,21.3,6.4
50,2017,Literature,Historically Underperforming,127,2.4,44.1,37.8,15.7
50,2018,Algebra I,All Students,312,28.8,46.2,20.5,4.5
50,2018,Algebra I,Historically Underperforming,108,13.0,36.1,39.8,11.1
50,2018,Biology,All Students,308,39.6,37.7,16.6,6.2
50,2018,Biology,Historically Underperforming,105,21.0,31.4,29.5,18.1
50,2018,Literature,All Students,312,12.2,69.9,14.7,3.2
50,2018,Literature,Historically Underperforming,108,5.6,57.4,27.8,9.3
50,2019,Algebra I,All Students,358,16.5,51.4,23.7,8.4
50,2019,Algebra I,Historically Underperforming,142,9.2,37.3,38.0,15.5
50,2019,Biology,All Students,360,28.9,43.3,19.7,8.1
50,2019,Biology,Historically Underperforming,145,11.7,38.6,31.7,17.9
50,2019,Literature,All Students,354,14.1,64.4,15.5,5.9
50,2019,Literature,Historically Underperforming,138,4.3,54.3,26.8,14.5
50,2021,Algebra I,All Students,358,16.5,51.4,23.7,8.4
50,2021,Algebra I,Historically Underperforming,142,9.2,37.3,38.0,15.5
50,2021,Biology,All Students,360,28.9,43.3,19.7,8.1
50,2021,Biology,Historically Underperforming,145,11.7,38.6,31.7,17.9
50,2021,Literature,All Students,354,14.1,64.4,15.5,5.9
50,2021,Literature,Historically Underperforming,138,4.3,54.3,26.8,14.5
50,2022,Algebra I,All Students,95,26.3,15.8,31.6,26.3
50,2022,Algebra I,Economically Disadvantaged,31,12.9,9.7,48.4,29.0
50,2022,Algebra I,ELL,3,0.0,0.0,0.0,0.0
50,2022,Algebra I,IEP,23,0.0,0.0,56.5,43.5
50,2022,Biology,All Students,41,0.0,17.1,36.6,46.3
50,2022,Biology,Economically Disadvantaged,19,0.0,26.3,31.6,42.1
50,2022,Biology,ELL,3,0.0,0.0,0.0,0.0
50,2022,Biology,IEP,15,0.0,13.3,33.3,53.3
50,2022,Literature,All Students,333,7.8,67.0,18.9,6.3
50,2022,Literature,Economically Disadvantaged,106,4.7,62.3,20.8,12.3
50,2022,Literature,ELL,11,0.0,18.2,63.6,18.2
50,2022,Literature,IEP,33,0.0,30.3,39.4,30.3
53,2017,Algebra I,All Students,64,6.3,40.6,39.1,14.1
53,2017,Algebra I,Historically Underperforming,35,5.7,25.7,45.7,22.9
53,2017,Biology,All Students,64,10.9,32.8,32.8,23.4
53,2017,Biology,Historically Underperforming,34,5.9,17.6,35.3,41.2
53,2017,Literature,All Students,65,7.7,67.7,20.0,4.6
53,2017,Literature,Historically Underperforming,35,5.7,54.3,31.4,8.6
53,2018,Algebra I,All Students,71,5.6,50.7,36.6,7.0
53,2018,Algebra I,Historically Underperforming,39,2.6,46.2,41.0,10.3
53,2018,Biology,All Students,74,16.2,36.5,32.4,14.9
53,2018,Biology,Historically Underperforming,42,4.8,35.7,35.7,23.8
53,2018,Literature,All Students,74,12.2,60.8,24.3,2.7
53,2018,Literature,Historically Underperforming,41,4.9,53.7,36.6,4.9
53,2019,Algebra I,All Students,63,12.7,33.3,44.4,9.5
53,2019,Algebra I,Historically Underperforming,30,6.7,26.7,50.0,16.7
53,2019,Biology,All Students,64,12.5,50.0,32.8,4.7
53,2019,Biology,Historically Underperforming,31,6.5,41.9,41.9,9.7
53,2019,Literature,All Students,63,14.3,54.0,23.8,7.9
53,2019,Literature,Historically Underperforming,31,3.2,41.9,38.7,16.1
53,2021,Algebra I,All Students,63,12.7,33.3,44.4,9.5
53,2021,Algebra I,Historically Underperforming,30,6.7,26.7,50.0,16.7
53,2021,Biology,All Students,64,12.5,50.0,32.8,4.7
53,2021,Biology,Historically Underperforming,31,6.5,41.9,41.9,9.7
53,2021,Literature,All Students,63,14.3,54.0,23.8,7.9
53,2021,Literature,Historically Underperforming,31,3.2,41.9,38.7,16.1
53,2022,Algebra I,All Students,30,13.3,53.3,26.7,6.7
53,2022,Algebra I,Economically Disadvantaged,30,13.3,53.3,26.7,6.7
53,2022,Algebra I,IEP,1,0.0,0.0,0.0,0.0
53,2022,Biology,All Students,56,7.1,51.8,25.0,16.1
53,2022,Biology,Economically Disadvantaged,56,7.1,51.8,25.0,16.1
53,2022,Biology,ELL,2,0.0,0.0,0.0,0.0
53,2022,Biology,IEP,7,0.0,0.0,0.0,0.0
53,2022,Literature,All Students,60,18.3,56.7,16.7,8.3
53,2022,Literature,Economically Disadvantaged,60,18.3,56.7,16.7,8.3
53,2022,Literature,ELL,2,0.0,0.0,0.0,0.0
53,2022,Literature,IEP,7,0.0,0.0,0.0,0.0
62,2017,Algebra I,All Students,400,19.0,53.0,21.3,6.8
62,2017,Algebra I,Historically Underperforming,95,13.7,35.8,26.3,24.2
62,2017,Biology,All Students,400,34.0,41.5,15.5,9.0
62,2017,Biology,Historically Underperforming,93,17.2,36.6,20.4,25.8
62,2017,Literature,All Students,399,10.8,73.9,12.5,2.8
62,2017,Literature,Historically Underperforming,92,6.5,58.7,26.1,8.7
62,2018,Algebra I,All Students,342,27.8,46.8,19.0,6.4
62,2018,Algebra I,Historically Underperforming,93,15.1,32.3,30.1,22.6
62,2018,Biology,All Students,342,32.7,46.2,13.5,7.6
62,2018,Biology,Historically Underperforming,93,14.0,37.6,23.7,24.7
62,2018,Literature,All Students,341,11.7,74.2,10.3,3.8
62,2018,Literature,Historically Underperforming,93,9.7,54.8,21.5,14.0
62,2019,Algebra I,All Students,329,27.7,52.9,16.7,2.7
62,2019,Algebra I,Historically Underperforming,67,16.4,34.3,37.3,11.9
62,2019,Biology,All Students,329,42.6,36.5,15.5,5.5
62,2019,Biology,Historically Underperforming,68,22.1,35.3,26.5,16.2
62,2019,Literature,All Students,329,16.7,71.7,9.1,2.4
62,2019,Literature,Historically Underperforming,68,10.3,58.8,22.1,8.8
62,2021,Algebra I,All Students,329,27.7,52.9,16.7,2.7
62,2021,Algebra I,Historically Underperforming,67,16.4,34.3,37.3,11.9
62,2021,Biology,All Students,329,42.6,36.5,15.5,5.5
62,2021,Biology,Historically Underperforming,68,22.1,35.3,26.5,16.2
62,2021,Literature,All Students,329,16.7,71.7,9.1,2.4
62,2021,Literature,Historically Underperforming,68,10.3,58.8,22.1,8.8
62,2022,Algebra I,All Students,195,54.4,36.4,5.6,3.6
62,2022,Algebra I,Economically Disadvantaged,20,50.0,30.0,10.0,10.0
62,2022,Algebra I,IEP,16,31.3,12.5,18.8,37.5
62,2022,Biology,All Students,201,16.9,45.8,30.3,7.0
62,2022,Biology,Economically Disadvantaged,36,13.9,41.7,33.3,11.1
62,2022,Biology,IEP,33,0.0,36.4,36.4,27.3
62,2022,Literature,All Students,321,18.4,70.4,10.0,1.2
62,2022,Literature,Economically Disadvantaged,47,12.8,61.7,19.1,6.4
62,2022,Literature,IEP,38,5.3,44.7,42.1,7.9
70,2017,Algebra I,All Students,110,13.6,50.9,29.1,6.4
70,2017,Algebra I,Historically Underperforming,48,4.2,35.4,47.9,12.5
70,2017,Biology,All Students,110,20.9,46.4,21.8,10.9
70,2017,Biology,Historically Underperforming,48,4.2,39.6,31.3,25.0
70,2017,Literature,All Students,111,7.2,78.4,9.0,5.4
70,2017,Literature,Historically Underperforming,49,0.0,69.4,18.4,12.2
70,2018,Algebra I,All Students,74,12.2,58.1,23.0,6.8
70,2018,Algebra I,Historically Underperforming,35,5.7,45.7,34.3,14.3
70,2018,Biology,All Students,74,25.7,43.2,20.3,10.8
70,2018,Biology,Historically Underperforming,35,11.4,42.9,25.7,20.0
70,2018,Literature,All Students,74,6.8,70.3,21.6,1.4
70,2018,Literature,Historically Underperforming,35,0.0,60.0,37.1,2.9
70,2019,Algebra I,All Students,86,15.1,37.2,34.9,12.8
70,2019,Algebra I,Historically Underperforming,51,3.9,29.4,47.1,19.6
70,2019,Biology,All Students,86,18.6,32.6,29.1,19.8
70,2019,Biology,Historically Underperforming,51,7.8,27.5,37.3,27.5
70,2019,Literature,All Students,86,11.6,48.8,24.4,15.1
70,2019,Literature,Historically Underperforming,51,3.9,41.2,33.3,21.6
70,2021,Algebra I,All Students,86,15.1,37.2,34.9,12.8
70,2021,Algebra I,Historically Underperforming,51,3.9,29.4,47.1,19.6
70,2021,Biology,All Students,86,18.6,32.6,29.1,19.8
70,2021,Biology,Historically Underperforming,51,7.8,27.5,37.3,27.5
70,2021,Literature,All Students,86,11.6,48.8,24.4,15.1
70,2021,Literature,Historically Underperforming,51,3.9,41.2,33.3,21.6
70,2022,Algebra I,All Students,40,32.5,37.5,25.0,5.0
70,2022,Algebra I,Economically Disadvantaged,15,33.3,26.7,26.7,13.3
70,2022,Algebra I,IEP,4,0.0,0.0,0.0,0.0
70,2022,Biology,All Students,32,0.0,21.9,56.3,21.9
70,2022,Biology,Economically Disadvantaged,20,0.0,15.0,55.0,30.0
70,2022,Biology,ELL,1,0.0,0.0,0.0,0.0
70,2022,Biology,IEP,9,0.0,0.0,0.0,0.0
70,2022,Literature,All Students,100,7.0,62.0,23.0,8.0
70,2022,Literature,Economically Disadvantaged,48,6.3,52.1,29.2,12.5
70,2022,Literature,ELL,2,0.0,0.0,0.0,0.0
70,2022,Literature,IEP,11,0.0,27.3,36.4,36.4
79,2017,Algebra I,All Students,92,10.9,42.4,40.2,6.5
79,2017,Algebra I,Historically Underperforming,39,12.8,20.5,56.4,10.3
79,2017,Biology,All Students,93,14.0,60.2,17.2,8.6
79,2017,Biology,Historically Underperforming,40,17.5,45.0,25.0,12.5
79,2017,Literature,All Students,92,5.4,72.8,14.1,7.6
79,2017,Literature,Historically Underperforming,39,5.1,66.7,20.5,7.7
79,2018,Algebra I,All Students,93,4.3,62.4,29.0,4.3
79,2018,Algebra I,Historically Underperforming,40,2.5,50.0,37.5,10.0
79,2018,Biology,All Students,93,24.7,55.9,17.2,2.2
79,2018,Biology,Historically Underperforming,40,10.0,60.0,25.0,5.0
79,2018,Literature,All Students,93,9.7,75.3,11.8,3.2
79,2018,Literature,Historically Underperforming,40,0.0,75.0,17.5,7.5
79,2019,Algebra I,All Students,97,15.5,49.5,26.8,8.2
79,2019,Algebra I,Historically Underperforming,52,11.5,38.5,36.5,13.5
79,2019,Biology,All Students,97,26.8,53.6,13.4,6.2
79,2019,Biology,Historically Underperforming,52,21.2,46.2,21.2,11.5
79,2019,Literature,All Students,96,24.0,51.0,17.7,7.3
79,2019,Literature,Historically Underperforming,51,13.7,47.1,25.5,13.7
79,2021,Algebra I,All Students,97,15.5,49.5,26.8,8.2
79,2021,Algebra I,Historically Underperforming,52,11.5,38.5,36.5,13.5
79,2021,Biology,All Students,97,26.8,53.6,13.4,6.2
79,2021,Biology,Historically Underperforming,52,21.2,46.2,21.2,11.5
79,2021,Literature,All Students,96,24.0,51.0,17.7,7.3
79,2021,Literature,Historically Underperforming,51,13.7,47.1,25.5,13.7
79,2022,Algebra I,All Students,35,25.7,42.9,20.0,11.4
79,2022,Algebra I,Economically Disadvantaged,13,15.4,53.8,15.4,15.4
79,2022,Algebra I,ELL,1,0.0,0.0,0.0,0.0
79,2022,Algebra I,IEP,4,0.0,0.0,0.0,0.0
79,2022,Biology,All Students,4,0.0,0.0,0.0,0.0
79,2022,Biology,Economically Disadvantaged,3,0.0,0.0,0.0,0.0
79,2022,Biology,ELL,2,0.0,0.0,0.0,0.0
79,2022,Biology,IEP,1,0.0,0.0,0.0,0.0
79,2022,Literature,All Students,77,11.7,57.1,23.4,7.8
79,2022,Literature,Economically Disadvantaged,40,7.5,50.0,32.5,10.0
79,2022,Literature,ELL,1,0.0,0.0,0.0,0.0
79,2022,Literature,IEP,12,0.0,8.3,58.3,33.3
107,2017,Algebra I,All Students,265,6.8,35.8,39.6,17.7
107,2017,Algebra I,Historically Underperforming,157,3.2,23.6,45.9,27.4
107,2017,Biology,All Students,270,14.1,22.6,33.3,30.0
107,2017,Biology,Historically Underperforming,164,5.5,15.2,35.4,43.9
107,2017,Literature,All Students,219,4.1,57.1,25.6,13.2
107,2017,Literature,Historically Underperforming,122,0.0,43.4,35.2,21.3
107,2018,Algebra I,All Students,224,6.7,33.5,26.8,33.0
107,2018,Algebra I,Historically Underperforming,123,2.4,17.9,29.3,50.4
107,2018,Biology,All Students,189,12.7,25.4,27.0,34.9
107,2018,Biology,Historically Underperforming,100,5.0,18.0,28.0,49.0
107,2018,Literature,All Students,186,4.8,41.9,28.5,24.7
107,2018,Literature,Historically Underperforming,99,2.0,25.3,36.4,36.4
107,2019,Algebra I,All Students,219,7.3,27.9,35.2,29.7
107,2019,Algebra I,Historically Underperforming,123,5.7,17.9,39.0,37.4
107,2019,Biology,All Students,196,12.8,31.1,26.0,30.1
107,2019,Biology,Historically Underperforming,105,8.6,20.0,29.5,41.9
107,2019,Literature,All Students,187,5.3,54.5,25.1,15.0
107,2019,Literature,Historically Underperforming,97,2.1,44.3,32.0,21.6
107,2021,Algebra I,All Students,219,7.3,27.9,35.2,29.7
107,2021,Algebra I,Historically Underperforming,123,5.7,17.9,39.0,37.4
107,2021,Biology,All Students,196,12.8,31.1,26.0,30.1
107,2021,Biology,Historically Underperforming,105,8.6,20.0,29.5,41.9
107,2021,Literature,All Students,187,5.3,54.5,25.1,15.0
107,2021,Literature,Historically Underperforming,97,2.1,44.3,32.0,21.6
107,2022,Algebra I,All Students,73,15.1,28.8,38.4,17.8
107,2022,Algebra I,Economically Disadvantaged,30,6.7,23.3,50.0,20.0
107,2022,Algebra I,IEP,8,0.0,0.0,0.0,0.0
107,2022,Biology,All Students,54,0.0,11.1,35.2,53.7
107,2022,Biology,Economically Disadvantaged,34,0.0,8.8,41.2,50.0
107,2022,Biology,ELL,1,0.0,0.0,0.0,0.0
107,2022,Biology,IEP,21,0.0,0.0,14.3,85.7
107,2022,Literature,All Students,133,3.8,36.1,42.1,18.0
107,2022,Literature,Economically Disadvantaged,61,1.6,21.3,54.1,23.0
107,2022,Literature,ELL,2,0.0,0.0,0.0,0.0
107,2022,Literature,IEP,26,0.0,19.2,19.2,61.5
144,2017,Algebra I,All Students,194,9.3,59.3,26.8,4.6
144,2017,Algebra I,Historically Underperforming,75,2.7,45.3,40.0,12.0
144,2017,Biology,All Students,192,18.8,53.6,19.8,7.8
144,2017,Biology,Historically Underperforming,74,10.8,39.2,32.4,17.6
144,2017,Literature,All Students,185,6.5,66.5,18.9,8.1
144,2017,Literature,Historically Underperforming,70,0.0,47.1,32.9,20.0
144,2018,Algebra I,All Students,182,6.0,61.0,27.5,5.5
144,2018,Algebra I,Historically Underperforming,63,1.6,38.1,46.0,14.3
144,2018,Biology,All Students,177,20.9,48.6,18.1,12.4
144,2018,Biology,Historically Underperforming,63,6.3,44.4,27.0,22.2
144,2018,Literature,All Students,166,5.4,71.1,18.1,5.4
144,2018,Literature,Historically Underperforming,54,1.9,53.7,31.5,13.0
144,2019,Algebra I,All Students,146,29.5,48.6,20.5,1.4
144,2019,Algebra I,Historically Underperforming,48,16.7,47.9,31.3,4.2
144,2019,Biology,All Students,152,31.6,49.3,14.5,4.6
144,2019,Biology,Historically Underperforming,56,19.6,42.9,26.8,10.7
144,2019,Literature,All Students,138,19.6,58.7,15.9,5.8
144,2019,Literature,Historically Underperforming,48,8.3,47.9,29.2,14.6
144,2021,Algebra I,All Students,146,29.5,48.6,20.5,1.4
144,2021,Algebra I,Historically Underperforming,48,16.7,47.9,31.3,4.2
144,2021,Biology,All Students,152,31.6,49.3,14.5,4.6
144,2021,Biology,Historically Underperforming,56,19.6,42.9,26.8,10.7
144,2021,Literature,All Students,138,19.6,58.7,15.9,5.8
144,2021,Literature,Historically Underperforming,48,8.3,47.9,29.2,14.6
144,2022,Algebra I,All Students,88,26.1,61.4,11.4,1.1
144,2022,Algebra I,Economically Disadvantaged,17,11.8,58.8,23.5,5.9
144,2022,Algebra I,IEP,3,0.0,0.0,0.0,0.0
